date,opponent,batter,pitcherHand,plateAppearance,pitchType,pitchLocation,swing,miss,result,resultType,resultLocation,hitType,
15JUN2024,Burlington,Fleming,R,1,SL,13,0,0,ball,,,,
15JUN2024,Burlington,Fleming,R,1,FB,11,0,0,ball,,,,
15JUN2024,Burlington,Fleming,R,1,CH,2,1,1,swing,miss,,,
15JUN2024,Burlington,Fleming,R,1,FB,6,0,0,strike,looking,,,
15JUN2024,Burlington,Fleming,R,1,CB,11,0,0,ball,,,,
15JUN2024,Burlington,Fleming,R,1,FB,13,1,1,strike,swinging,,k,
15JUN2024,Burlington,Fleming,R,2,FB,11,0,0,ball,,,,
15JUN2024,Burlington,Fleming,R,2,FB,13,0,0,ball,,,,
15JUN2024,Burlington,Fleming,R,2,CH,11,0,0,ball,,,,
15JUN2024,Burlington,Fleming,R,2,CH,7,0,0,strike,looking,,,
15JUN2024,Burlington,Fleming,R,2,FB,11,0,0,ball,walk,,,
15JUN2024,Burlington,Fleming,R,3,FB,12,0,0,ball,,,,
15JUN2024,Burlington,Fleming,R,3,SL,6,1,0,foul,,,,
15JUN2024,Burlington,Fleming,R,3,CB,12,0,0,ball,,,,
15JUN2024,Burlington,Fleming,R,3,FB,1,0,0,strike,looking,,,
15JUN2024,Burlington,Fleming,R,3,FB,6,1,0,foul,,,,
15JUN2024,Burlington,Fleming,R,3,SL,3,1,0,bip,fly,6,sf9,
15JUN2024,Burlington,Miller,R,1,FB,13,0,0,ball,,,,
15JUN2024,Burlington,Miller,R,1,FB,1,1,0,bip,popup,3,po6,
15JUN2024,Burlington,Miller,R,2,CB,13,0,0,ball,,,,
15JUN2024,Burlington,Miller,R,2,CB,11,0,0,ball,,,,
15JUN2024,Burlington,Miller,R,2,FB,10,0,0,ball,,,,
15JUN2024,Burlington,Miller,R,2,FB,7,1,0,bip,grounder,4,double,
15JUN2024,Burlington,Miller,R,3,CH,11,0,0,ball,,,,
15JUN2024,Burlington,Miller,R,3,CH,11,0,0,ball,,,,
15JUN2024,Burlington,Miller,R,3,FB,6,1,0,bip,grounder,3,fc,
15JUN2024,Burlington,Miller,R,4,CH,12,1,0,foul,,,,
15JUN2024,Burlington,Miller,R,4,FB,5,1,0,bip,popup,2,fc,
15JUN2024,Burlington,Ross,R,1,FB,10,0,0,ball,,,,
15JUN2024,Burlington,Ross,R,1,FB,2,1,0,bip,grounder,2,go1,
15JUN2024,Burlington,Ross,R,2,FB,10,0,0,ball,,,,
15JUN2024,Burlington,Ross,R,2,CH,7,1,0,bip,liner,6,lo9,
15JUN2024,Burlington,Ross,R,3,CB,13,0,0,ball,,,,
15JUN2024,Burlington,Ross,R,3,CH,11,0,0,ball,,,,
15JUN2024,Burlington,Ross,R,3,CH,10,0,0,ball,,,,
15JUN2024,Burlington,Ross,R,3,FB,3,1,1,strike,swinging,,,
15JUN2024,Burlington,Ross,R,3,CH,11,0,0,ball,walk,,,
15JUN2024,Burlington,Ross,R,4,CB,8,0,0,strike,looking,,,
15JUN2024,Burlington,Ross,R,4,CB,10,0,0,ball,,,,
15JUN2024,Burlington,Ross,R,4,FB,8,0,0,strike,looking,,,
15JUN2024,Burlington,Ross,R,4,CB,12,0,0,ball,,,,
15JUN2024,Burlington,Ross,R,4,FB,12,0,0,ball,,,,
15JUN2024,Burlington,Ross,R,4,FB,3,1,0,bip,liner,6,single,
15JUN2024,Burlington,Drew,R,1,FB,4,1,0,bip,grounder,1,go4,
15JUN2024,Burlington,Drew,R,2,FB,6,1,0,bip,grounder,2,single,
15JUN2024,Burlington,Drew,R,3,CB,9,0,0,strike,looking,,,
15JUN2024,Burlington,Drew,R,3,CH,10,0,0,ball,,,,
15JUN2024,Burlington,Drew,R,3,FB,13,0,0,ball,,,,
15JUN2024,Burlington,Drew,R,3,CB,13,0,0,ball,,,,
15JUN2024,Burlington,Drew,R,3,CH,1,1,0,bip,fly,4,single,
15JUN2024,Burlington,Drew,R,4,CH,13,1,0,foul,,,,
15JUN2024,Burlington,Drew,R,4,FB,2,1,0,foul,,,,
15JUN2024,Burlington,Drew,R,4,CB,13,0,0,ball,,,,
15JUN2024,Burlington,Drew,R,4,CH,3,1,0,bip,fly,5,fo9,
15JUN2024,Burlington,Bock,R,1,CB,10,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,1,FB,10,1,1,strike,swinging,,,
15JUN2024,Burlington,Bock,R,1,FB,1,1,0,foul,,,,
15JUN2024,Burlington,Bock,R,1,CB,13,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,1,FB,11,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,1,FB,3,1,0,bip,grounder,2,go4,
15JUN2024,Burlington,Bock,R,2,FB,4,1,0,foul,,,,
15JUN2024,Burlington,Bock,R,2,CB,10,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,2,SL,13,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,2,FB,11,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,2,FB,11,0,0,ball,walk,,,
15JUN2024,Burlington,Bock,R,3,FB,10,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,3,SL,13,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,3,CH,10,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,3,FB,3,0,0,strike,looking,,,
15JUN2024,Burlington,Bock,R,3,FB,9,0,0,strike,looking,,,
15JUN2024,Burlington,Bock,R,3,FB,2,1,0,foul,,,,
15JUN2024,Burlington,Bock,R,3,CH,1,1,1,strike,swinging,,k,
15JUN2024,Burlington,Bock,R,4,CB,13,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,4,FB,7,1,0,foul,,,,
15JUN2024,Burlington,Bock,R,4,FB,11,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,4,SL,13,0,0,ball,,,,
15JUN2024,Burlington,Bock,R,4,CB,12,0,0,ball,walk,,,
15JUN2024,Burlington,Richardson,R,1,CH,10,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,1,CH,13,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,1,FB,11,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,1,FB,12,0,0,ball,walk,,,
15JUN2024,Burlington,Richardson,R,2,CH,11,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,2,FB,13,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,2,CH,3,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,2,FB,11,1,0,foul,,,,
15JUN2024,Burlington,Richardson,R,2,CB,10,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,2,CH,7,1,0,foul,,,,
15JUN2024,Burlington,Richardson,R,2,FB,2,1,0,foul,,,,
15JUN2024,Burlington,Richardson,R,2,FB,11,0,0,ball,walk,,,
15JUN2024,Burlington,Richardson,R,3,SL,13,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,3,CB,10,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,3,FB,11,0,0,ball,,,,
15JUN2024,Burlington,Richardson,R,3,FB,1,0,0,strike,looking,,,
15JUN2024,Burlington,Richardson,R,3,CH,4,0,0,strike,looking,,,
15JUN2024,Burlington,Richardson,R,3,FB,2,1,0,bip,grounder,4,single,
15JUN2024,Burlington,Richardson,R,4,FB,5,1,0,bip,grounder,2,roe,
15JUN2024,Burlington,Grenata,R,1,FB,1,1,1,strike,swinging,,,
15JUN2024,Burlington,Grenata,R,1,FB,13,0,0,ball,,,,
15JUN2024,Burlington,Grenata,R,1,CH,11,0,0,ball,,,,
15JUN2024,Burlington,Grenata,R,1,FB,11,0,0,ball,,,,
15JUN2024,Burlington,Grenata,R,1,FB,3,0,0,strike,looking,,,
15JUN2024,Burlington,Grenata,R,1,CH,10,0,0,ball,walk,,,
15JUN2024,Burlington,Grenata,R,2,FB,6,1,0,bip,fly,6,roe,
15JUN2024,Burlington,Grenata,R,3,CB,12,0,0,ball,,,,
15JUN2024,Burlington,Grenata,R,3,FB,1,0,0,strike,looking,,,
15JUN2024,Burlington,Grenata,R,3,CH,13,0,0,ball,,,,
15JUN2024,Burlington,Grenata,R,3,FB,3,1,0,foul,,,,
15JUN2024,Burlington,Grenata,R,3,SL,13,0,0,ball,,,,
15JUN2024,Burlington,Grenata,R,3,SL,13,0,0,ball,walk,,,
15JUN2024,Burlington,Grenata,R,4,CB,1,0,0,strike,looking,,,
15JUN2024,Burlington,Grenata,R,4,CH,12,1,0,bip,grounder,4,single,
15JUN2024,Burlington,Garrett,R,1,SL,6,0,0,strike,looking,,,
15JUN2024,Burlington,Garrett,R,1,SL,7,1,0,bip,grounder,3,fc,
15JUN2024,Burlington,Garrett,R,2,FB,2,1,0,bip,grounder,1,sb1,
15JUN2024,Burlington,Garrett,R,3,CB,9,0,0,strike,looking,,,
15JUN2024,Burlington,Garrett,R,3,FB,3,1,0,bip,fly,4,single,
15JUN2024,Burlington,Garrett,R,4,FB,4,1,0,bip,grounder,3,sh5,
15JUN2024,Burlington,Merlak,R,1,CB,1,0,0,strike,looking,,,
15JUN2024,Burlington,Merlak,R,1,CB,9,0,0,strike,looking,,,
15JUN2024,Burlington,Merlak,R,1,FB,3,1,1,strike,swinging,,k,
15JUN2024,Burlington,Merlak,R,2,SL,3,0,0,strike,looking,,,
15JUN2024,Burlington,Merlak,R,2,CB,13,0,0,ball,,,,
15JUN2024,Burlington,Merlak,R,2,FB,6,0,0,strike,looking,,,
15JUN2024,Burlington,Merlak,R,2,CH,11,0,0,ball,,,,
15JUN2024,Burlington,Merlak,R,2,CB,4,0,0,strike,looking,,kk,
15JUN2024,Burlington,Merlak,R,3,FB,12,0,0,ball,,,,
15JUN2024,Burlington,Merlak,R,3,FB,5,1,0,foul,,,,
15JUN2024,Burlington,Merlak,R,3,CB,12,0,0,ball,,,,
15JUN2024,Burlington,Merlak,R,3,SL,13,0,0,ball,,,,
15JUN2024,Burlington,Merlak,R,3,FB,12,0,0,ball,walk,,,
15JUN2024,Burlington,Merlak,R,4,FB,10,0,0,ball,,,,
15JUN2024,Burlington,Merlak,R,4,FB,9,1,1,strike,swinging,,,
15JUN2024,Burlington,Merlak,R,4,CH,13,0,0,ball,,,,
15JUN2024,Burlington,Merlak,R,4,FB,7,1,0,foul,,,,
15JUN2024,Burlington,Merlak,R,4,CH,1,1,1,strike,swinging,,k,
11JUN2024,Clayton,Ross,R,1,FB,13,0,0,ball,,,,
11JUN2024,Clayton,Ross,R,1,FB,12,0,0,ball,,,,
11JUN2024,Clayton,Ross,R,1,FB,12,0,0,ball,,,,
11JUN2024,Clayton,Ross,R,1,FB,1,0,0,strike,looking,,,
11JUN2024,Clayton,Ross,R,1,FB,12,0,0,ball,walk,,,
11JUN2024,Clayton,Ross,R,2,CH,12,0,0,ball,,,,
11JUN2024,Clayton,Ross,R,2,FB,4,1,0,bip,fly,5,fo8,
11JUN2024,Clayton,Ross,L,3,FB,11,0,0,ball,,,,
11JUN2024,Clayton,Ross,L,3,FB,7,1,0,bip,grounder,3,roe,
11JUN2024,Clayton,Ross,R,4,FB,6,0,0,strike,looking,,,
11JUN2024,Clayton,Ross,R,4,FB,13,0,0,ball,,,,
11JUN2024,Clayton,Ross,R,4,CH,1,1,0,foul,,,,
11JUN2024,Clayton,Ross,R,4,CH,11,0,0,ball,,,,
11JUN2024,Clayton,Ross,R,4,FB,8,1,0,foul,,,,
11JUN2024,Clayton,Ross,R,4,SL,12,1,1,strike,swinging,,kpb,
04JUN2024,High Point,Williams,R,1,FB,13,0,0,ball,,,,
04JUN2024,High Point,Williams,R,1,CH,7,0,0,strike,looking,,,
04JUN2024,High Point,Williams,R,1,CB,10,0,0,ball,,,,
04JUN2024,High Point,Williams,R,1,CH,11,0,0,ball,,,,
04JUN2024,High Point,Williams,R,1,FB,4,0,0,strike,looking,,,
04JUN2024,High Point,Williams,R,1,FB,11,1,0,foul,,,,
04JUN2024,High Point,Williams,R,1,FB,3,1,0,bip,fly,4,sf8,
04JUN2024,High Point,Williams,R,2,FB,11,0,0,ball,,,,
04JUN2024,High Point,Williams,R,2,CH,10,0,0,ball,,,,
04JUN2024,High Point,Williams,R,2,CB,12,0,0,ball,,,,
04JUN2024,High Point,Williams,R,2,FB,11,0,0,ball,walk,,,
04JUN2024,High Point,Williams,R,3,FB,7,1,0,bip,popup,3,po6,
04JUN2024,High Point,Richardson,R,1,CH,10,0,0,ball,hbp,,,
04JUN2024,High Point,Richardson,R,2,FB,13,1,0,foul,,,,
04JUN2024,High Point,Richardson,R,2,CH,13,0,0,ball,,,,
04JUN2024,High Point,Richardson,R,2,FB,6,1,0,foul,,,,
04JUN2024,High Point,Richardson,R,2,FB,2,1,0,bip,grounder,6,single,
05JUN2024,Yorktown,Garrett,R,1,CH,1,0,0,strike,looking,,,
05JUN2024,Yorktown,Garrett,R,1,FB,13,1,1,strike,swinging,,,
05JUN2024,Yorktown,Garrett,R,1,FB,13,0,0,ball,,,,
05JUN2024,Yorktown,Garrett,R,1,CB,6,0,0,strike,looking,,kk,
05JUN2024,Yorktown,Garrett,R,2,SL,13,0,0,ball,,,,
05JUN2024,Yorktown,Garrett,R,2,FB,11,0,0,ball,,,,
05JUN2024,Yorktown,Garrett,R,2,FB,1,1,0,bip,popup,1,po3,
05JUN2024,Yorktown,Garrett,R,3,FB,5,1,0,bip,fly,5,fo8,
05JUN2024,Yorktown,Garrett,L,4,SL,13,0,0,ball,,,,
05JUN2024,Yorktown,Garrett,L,4,SL,6,0,0,strike,looking,,,
05JUN2024,Yorktown,Garrett,L,4,SL,13,0,0,ball,,,,
05JUN2024,Yorktown,Garrett,L,4,CH,13,0,0,ball,,,,
05JUN2024,Yorktown,Garrett,L,4,FB,5,1,0,bip,grounder,5,single,
05JUN2024,Yorktown,Torti,R,1,CH,6,0,0,strike,looking,,,
05JUN2024,Yorktown,Torti,R,1,FB,12,0,0,ball,,,,
05JUN2024,Yorktown,Torti,R,1,FB,11,0,0,ball,,,,
05JUN2024,Yorktown,Torti,R,1,FB,,,,,,,,
05JUN2024,Yorktown,Torti,R,1,CH,10,0,0,ball,,,,
05JUN2024,Yorktown,Torti,R,1,FB,1,1,0,foul,,,,
05JUN2024,Yorktown,Torti,R,1,FB,10,1,1,strike,swinging,,k,
05JUN2024,Yorktown,Torti,R,2,FB,7,1,1,strike,swinging,,,
05JUN2024,Yorktown,Torti,R,2,FB,13,0,0,ball,,,,
05JUN2024,Yorktown,Torti,R,2,CB,7,1,0,bip,grounder,6,single,
05JUN2024,Yorktown,Torti,R,3,FB,13,0,0,ball,,,,
05JUN2024,Yorktown,Torti,R,3,FB,12,0,0,ball,,,,
05JUN2024,Yorktown,Torti,R,3,FB,8,1,1,strike,swinging,,,
05JUN2024,Yorktown,Torti,R,3,CH,12,0,0,ball,,,,
05JUN2024,Yorktown,Torti,R,3,FB,5,1,0,foul,,,,
05JUN2024,Yorktown,Torti,R,3,CH,10,0,0,ball,walk,,,
05JUN2024,Yorktown,Torti,R,4,FB,4,1,0,foul,,,,
05JUN2024,Yorktown,Torti,L,4,FB,12,0,0,ball,,,,
05JUN2024,Yorktown,Torti,L,4,CH,3,1,0,bip,fly,6,fo9,
07JUN2024,Reidsville,White,R,1,FB,10,0,0,ball,,,,
07JUN2024,Reidsville,White,R,1,CH,1,1,0,foul,,,,
07JUN2024,Reidsville,White,R,1,SL,7,1,0,foul,,,,
07JUN2024,Reidsville,White,R,1,CB,4,0,0,strike,looking,,kk,
07JUN2024,Reidsville,White,R,2,FB,10,1,0,foul,,,,
07JUN2024,Reidsville,White,R,2,FB,3,1,0,foul,,,,
07JUN2024,Reidsville,White,R,2,CH,6,1,0,bip,grounder,4,single,
07JUN2024,Reidsville,White,R,3,CB,11,0,0,ball,,,,
07JUN2024,Reidsville,White,R,3,CH,13,0,0,ball,,,,
07JUN2024,Reidsville,White,R,3,FB,9,1,0,bip,popup,1,po3,
07JUN2024,Reidsville,White,R,4,FB,6,1,0,bip,grounder,2,go6,
28MAY2024,Carolina,Williams,R,1,FB,12,1,0,bip,grounder,3,roe,
28MAY2024,Carolina,Williams,R,2,FB,4,0,0,strike,looking,,,
28MAY2024,Carolina,Williams,R,2,CH,7,1,0,foul,,,,
28MAY2024,Carolina,Williams,R,2,SL,5,1,0,foul,,,,
28MAY2024,Carolina,Williams,R,2,CH,5,1,0,bip,grounder,2,go1,
28MAY2024,Carolina,Williams,R,3,CB,12,0,0,ball,,,,
28MAY2024,Carolina,Williams,R,3,FB,6,1,1,strike,swinging,,,
28MAY2024,Carolina,Williams,R,3,FB,6,1,0,bip,fly,6,fo9,
31MAY2024,Burlington,Williams,R,1,FB,1,1,0,foul,,,,
31MAY2024,Burlington,Williams,R,1,CB,13,0,0,ball,,,,
31MAY2024,Burlington,Williams,R,1,SL,4,0,0,strike,looking,,,
31MAY2024,Burlington,Williams,R,1,FB,6,1,0,foul,,,,
31MAY2024,Burlington,Williams,R,1,FB,11,0,0,ball,,,,
31MAY2024,Burlington,Williams,R,1,SL,13,1,1,strike,swinging,,k,
31MAY2024,Burlington,Williams,L,2,FB,3,1,0,bip,liner,5,lo8,
31MAY2024,Burlington,Williams,R,3,CH,9,0,0,strike,looking,,,
31MAY2024,Burlington,Williams,R,3,FB,13,1,1,strike,swinging,,,
31MAY2024,Burlington,Williams,R,3,FB,11,0,0,ball,,,,
31MAY2024,Burlington,Williams,R,3,SL,11,0,0,ball,,,,
31MAY2024,Burlington,Williams,R,3,FB,13,0,0,ball,,,,
31MAY2024,Burlington,Williams,R,3,FB,9,0,0,strike,looking,,kk,
31MAY2024,Burlington,Williams,R,4,FB,8,1,0,bip,grounder,2,go6,
28MAY2024,Carolina,Richardson,R,1,FB,10,0,0,ball,,,,
28MAY2024,Carolina,Richardson,R,1,CB,10,0,0,ball,,,,
28MAY2024,Carolina,Richardson,R,1,SL,7,1,0,bip,grounder,3,roe,
28MAY2024,Carolina,Richardson,R,2,FB,9,0,0,strike,looking,,,
28MAY2024,Carolina,Richardson,R,2,CH,12,0,0,ball,,,,
28MAY2024,Carolina,Richardson,R,2,FB,12,0,0,ball,,,,
28MAY2024,Carolina,Richardson,R,2,CH,5,0,0,strike,looking,,,
28MAY2024,Carolina,Richardson,R,2,FB,6,1,0,bip,fly,4,fo7,
28MAY2024,Carolina,Richardson,R,3,CB,4,1,0,bip,grounder,3,roe,
28MAY2024,Carolina,Richardson,R,4,FB,6,1,0,bip,popup,1,po3,
30MAY2024,Danville,Richardson,R,1,FB,3,1,1,strike,swinging,,,
30MAY2024,Danville,Richardson,R,1,FB,13,0,0,ball,,,,
30MAY2024,Danville,Richardson,R,1,CB,4,0,0,strike,looking,,,
30MAY2024,Danville,Richardson,R,1,SL,13,1,0,foul,,,,
30MAY2024,Danville,Richardson,R,1,FB,13,0,0,ball,,,,
30MAY2024,Danville,Richardson,R,1,SL,8,1,0,bip,popup,2,po6,
30MAY2024,Danville,Richardson,R,2,FB,10,0,0,ball,,,,
30MAY2024,Danville,Richardson,R,2,FB,9,0,0,strike,looking,,,
30MAY2024,Danville,Richardson,R,2,FB,13,0,0,ball,,,,
30MAY2024,Danville,Richardson,R,2,FB,4,1,0,bip,grounder,1,go4,
30MAY2024,Danville,Richardson,R,3,FB,4,1,0,foul,,,,
30MAY2024,Danville,Richardson,R,3,CH,10,0,0,ball,hbp,,,
30MAY2024,Danville,Richardson,R,4,FB,1,1,0,foul,,,,
30MAY2024,Danville,Richardson,R,4,FB,11,0,0,ball,,,,
30MAY2024,Danville,Richardson,R,4,FB,6,1,1,strike,swinging,,,
30MAY2024,Danville,Richardson,R,4,FB,7,1,0,foul,,,,
30MAY2024,Danville,Richardson,R,4,FB,13,1,0,foul,,,,
30MAY2024,Danville,Richardson,R,4,CH,13,0,0,ball,,,,
30MAY2024,Danville,Richardson,R,4,CH,10,0,0,ball,,,,
30MAY2024,Danville,Richardson,R,4,FB,2,1,0,bip,fly,4,fo7,
30MAY2024,Danville,Richardson,R,5,FB,10,0,0,ball,,,,
30MAY2024,Danville,Richardson,R,5,FB,10,0,0,ball,hbp,,,
11JUN2024,Clayton,White,R,1,SL,13,0,0,ball,,,,
11JUN2024,Clayton,White,R,1,FB,12,0,0,ball,,,,
11JUN2024,Clayton,White,R,1,FB,7,0,0,strike,looking,,,
11JUN2024,Clayton,White,R,1,FB,6,1,0,bip,grounder,3,go5,
11JUN2024,Clayton,White,R,2,CH,3,1,0,bip,grounder,2,go4,
11JUN2024,Clayton,White,L,3,FB,6,0,0,strike,looking,,,
11JUN2024,Clayton,White,L,3,CB,13,0,0,ball,,,,
11JUN2024,Clayton,White,L,3,FB,11,0,0,ball,,,,
11JUN2024,Clayton,White,L,3,CH,4,1,0,bip,liner,2,lo1,
11JUN2024,Clayton,White,R,4,CB,5,0,0,strike,looking,,,
11JUN2024,Clayton,White,R,4,CH,12,0,0,ball,,,,
11JUN2024,Clayton,White,R,4,FB,4,1,0,bip,grounder,2,gidp,
11JUN2024,Clayton,White,R,5,CB,4,0,0,strike,looking,,,
11JUN2024,Clayton,White,R,5,CH,11,0,0,ball,,,,
11JUN2024,Clayton,White,R,5,FB,13,1,1,strike,swinging,,,
11JUN2024,Clayton,White,R,5,SL,7,0,0,strike,looking,,kk,
04JUN2024,High Point,Fleming,R,1,FB,7,1,0,foul,,,,
04JUN2024,High Point,Fleming,R,1,CB,13,0,0,ball,,,,
04JUN2024,High Point,Fleming,R,1,CH,13,0,0,ball,,,,
04JUN2024,High Point,Fleming,R,1,FB,6,1,0,bip,grounder,1,go4,
04JUN2024,High Point,Wilson,R,1,FB,11,0,0,ball,,,,
04JUN2024,High Point,Wilson,R,1,CB,12,0,0,ball,,,,
04JUN2024,High Point,Wilson,R,1,CH,10,0,0,ball,,,,
04JUN2024,High Point,Wilson,R,1,FB,11,0,0,ball,walk,,,
04JUN2024,High Point,Wilson,R,2,CB,9,1,1,strike,swinging,,,
04JUN2024,High Point,Wilson,R,2,SL,8,1,1,strike,swinging,,,
04JUN2024,High Point,Wilson,R,2,FB,1,1,0,bip,grounder,3,roe,
04JUN2024,High Point,Wilson,R,3,FB,10,0,0,ball,,,,
04JUN2024,High Point,Wilson,R,3,FB,3,1,0,bip,liner,4,lo7,
04JUN2024,High Point,Wilson,R,4,CH,11,0,0,ball,,,,
04JUN2024,High Point,Wilson,R,4,CH,11,0,0,ball,,,,
04JUN2024,High Point,Wilson,R,4,FB,2,1,0,foul,,,,
04JUN2024,High Point,Wilson,R,4,SL,13,1,1,strike,swinging,,,
04JUN2024,High Point,Wilson,R,4,CB,10,0,0,ball,,,,
04JUN2024,High Point,Wilson,R,4,FB,3,1,0,bip,liner,5,single,
05JUN2024,Yorktown,White,R,1,FB,2,1,1,strike,swinging,,,
05JUN2024,Yorktown,White,R,1,SL,13,0,0,ball,,,,
05JUN2024,Yorktown,White,R,1,FB,7,0,0,strike,looking,,,
05JUN2024,Yorktown,White,R,1,CB,3,1,0,foul,,,,
05JUN2024,Yorktown,White,R,1,FB,3,1,0,bip,liner,4,lo7,
05JUN2024,Yorktown,White,R,2,FB,11,0,0,ball,,,,
05JUN2024,Yorktown,White,R,2,FB,5,1,0,bip,fly,5,fo9,
05JUN2024,Yorktown,White,R,3,FB,1,1,0,foul,,,,
05JUN2024,Yorktown,White,R,3,CB,13,0,0,ball,,,,
05JUN2024,Yorktown,White,R,3,FB,4,1,0,foul,,,,
05JUN2024,Yorktown,White,R,3,FB,8,1,0,foul,,,,
05JUN2024,Yorktown,White,R,3,CH,13,0,0,ball,,,,
05JUN2024,Yorktown,White,R,3,FB,12,0,0,ball,,,,
05JUN2024,Yorktown,White,R,3,FB,10,0,0,ball,walk,,,
05JUN2024,Yorktown,White,L,4,CH,12,0,0,ball,,,,
05JUN2024,Yorktown,White,L,4,FB,4,1,0,bip,fly,4,single,
07JUN2024,Reidsville,Wilson,R,1,FB,12,0,0,ball,hbp,,,
07JUN2024,Reidsville,Wilson,R,2,FB,11,0,0,ball,,,,
07JUN2024,Reidsville,Wilson,R,2,FB,6,1,0,bip,grounder,3,roe,
07JUN2024,Reidsville,Wilson,R,3,FB,11,0,0,ball,,,,
07JUN2024,Reidsville,Wilson,R,3,CH,11,0,0,ball,,,,
07JUN2024,Reidsville,Wilson,R,3,FB,3,1,1,strike,swinging,,,
07JUN2024,Reidsville,Wilson,R,3,SL,13,0,0,ball,,,,
07JUN2024,Reidsville,Wilson,R,3,FB,11,0,0,ball,walk,,,
07JUN2024,Reidsville,Wilson,L,4,FB,6,0,0,strike,looking,,,
07JUN2024,Reidsville,Wilson,L,4,CB,13,0,0,ball,,,,
07JUN2024,Reidsville,Wilson,L,4,FB,3,1,0,bip,fly,6,fo9,
30MAY2024,Danville,White,R,1,FB,1,0,0,strike,looking,,,
30MAY2024,Danville,White,R,1,FB,7,0,0,strike,looking,,,
30MAY2024,Danville,White,R,1,FB,12,1,1,strike,swinging,,k,
31MAY2024,Burlington,White,R,1,CH,13,1,1,strike,swinging,,,
31MAY2024,Burlington,White,R,1,FB,13,0,0,ball,,,,
31MAY2024,Burlington,White,R,1,CH,3,1,0,foul,,,,
31MAY2024,Burlington,White,R,1,FB,9,1,0,foul,,,,
31MAY2024,Burlington,White,R,1,FB,13,0,0,ball,,,,
31MAY2024,Burlington,White,R,1,FB,6,0,0,strike,looking,,kk,
31MAY2024,Burlington,White,L,2,FB,5,1,0,foul,,,,
31MAY2024,Burlington,White,L,2,FB,5,1,0,bip,grounder,5,single,
31MAY2024,Burlington,White,R,3,FB,12,1,1,strike,swinging,,,
31MAY2024,Burlington,White,R,3,CH,11,0,0,ball,,,,
31MAY2024,Burlington,White,R,3,CB,10,0,0,ball,,,,
31MAY2024,Burlington,White,R,3,FB,10,0,0,ball,hbp,,,
31MAY2024,Burlington,White,R,4,FB,13,1,0,foul,,,,
31MAY2024,Burlington,White,R,4,SL,6,0,0,strike,looking,,,
31MAY2024,Burlington,White,R,4,FB,13,0,0,ball,,,,
31MAY2024,Burlington,White,R,4,CH,13,0,0,ball,,,,
31MAY2024,Burlington,White,R,4,FB,9,1,1,strike,swinging,,k,
28MAY2024,Carolina,Fleming,R,1,CB,10,0,0,ball,hbp,,,
28MAY2024,Carolina,Fleming,R,2,FB,1,1,1,strike,swinging,,,
28MAY2024,Carolina,Fleming,R,2,CH,1,0,0,strike,looking,,,
28MAY2024,Carolina,Fleming,R,2,FB,9,0,0,strike,looking,,kk,
28MAY2024,Carolina,Fleming,R,3,CB,6,1,0,bip,fly,6,fo9,
31MAY2024,Burlington,Fleming,R,1,FB,6,0,0,strike,looking,,,
31MAY2024,Burlington,Fleming,R,1,SL,10,0,0,ball,,,,
31MAY2024,Burlington,Fleming,R,1,SL,13,0,0,ball,,,,
31MAY2024,Burlington,Fleming,R,1,FB,13,0,0,ball,,,,
31MAY2024,Burlington,Fleming,R,1,FB,10,0,0,ball,walk,,,
31MAY2024,Burlington,Fleming,L,2,FB,11,0,0,ball,,,,
31MAY2024,Burlington,Fleming,L,2,FB,6,0,0,strike,looking,,,
31MAY2024,Burlington,Fleming,L,2,CH,11,0,0,ball,,,,
31MAY2024,Burlington,Fleming,L,2,FB,1,1,0,bip,fly,4,single,
31MAY2024,Burlington,Fleming,R,3,FB,5,1,0,foul,,,,
31MAY2024,Burlington,Fleming,R,3,FB,13,0,0,ball,,,,
31MAY2024,Burlington,Fleming,R,3,SL,3,0,0,strike,looking,,,
31MAY2024,Burlington,Fleming,R,3,CH,13,0,0,ball,,,,
31MAY2024,Burlington,Fleming,R,3,FB,6,1,0,foul,,,,
31MAY2024,Burlington,Fleming,R,3,CH,3,1,0,bip,fly,6,fo4,
31MAY2024,Burlington,Fleming,R,4,FB,13,0,0,ball,,,,
31MAY2024,Burlington,Fleming,R,4,CH,5,0,0,strike,looking,,,
