date,opponent,pitcher,batterHand,battersFaced,velocity,pitchType,location,swing,miss
03/07/24,Tarboro,Johnson,R,7,80,FB,4,0,0
03/07/24,Tarboro,Johnson,R,7,73,CB,11,0,0
03/07/24,Tarboro,Johnson,R,7,77,CH,5,1,0
03/07/24,Tarboro,Johnson,R,8,79,FB,10,0,0
03/07/24,Tarboro,Johnson,R,8,,FB,11,0,0
03/07/24,Tarboro,Johnson,R,8,76,CH,13,1,1
03/07/24,Tarboro,Johnson,R,8,77,CH,2,1,1
03/07/24,Tarboro,Johnson,R,8,83,FB,11,0,0
03/07/24,Tarboro,Johnson,R,8,81,FB,8,1,1
03/07/24,Tarboro,Johnson,R,9,80,FB,13,0,0
03/07/24,Tarboro,Johnson,R,9,80,FB,5,0,0
03/07/24,Tarboro,Johnson,R,9,80,FB,2,1,0
03/07/24,Tarboro,Johnson,R,10,78,FB,1,0,0
03/07/24,Tarboro,Johnson,R,10,80,FB,1,1,0
03/07/24,Tarboro,Johnson,R,11,77,CH,6,1,0
03/07/24,Tarboro,Johnson,R,12,70,SL,6,1,0
03/07/24,Tarboro,Johnson,R,12,72,CB,9,1,0
07/07/24,Oak City,Johnson,L,1,79,FB,12,0,0
07/07/24,Oak City,Johnson,L,1,81,FB,10,0,0
07/07/24,Oak City,Johnson,L,1,79,FB,10,0,0
07/07/24,Oak City,Johnson,L,1,79,FB,7,0,0
07/07/24,Oak City,Johnson,L,1,78,FB,5,1,0
07/07/24,Oak City,Johnson,R,2,71,CB,10,0,0
07/07/24,Oak City,Johnson,R,2,78,FB,13,0,0
07/07/24,Oak City,Johnson,R,2,81,FB,2,1,0
07/07/24,Oak City,Johnson,R,2,69,SL,13,1,1
07/07/24,Oak City,Johnson,R,2,71,SL,6,1,0
07/07/24,Oak City,Johnson,R,3,70,CB,12,0,0
07/07/24,Oak City,Johnson,R,3,82,FB,2,0,0
07/07/24,Oak City,Johnson,R,3,71,SL,13,0,0
07/07/24,Oak City,Johnson,R,3,80,FB,9,1,0
07/07/24,Oak City,Johnson,R,4,69,CB,11,0,0
07/07/24,Oak City,Johnson,R,4,67,CB,4,0,0
07/07/24,Oak City,Johnson,R,4,81,FB,3,1,0
07/07/24,Oak City,Johnson,R,4,71,SL,13,1,0
07/07/24,Oak City,Johnson,R,4,64,CB,13,0,0
07/07/24,Oak City,Johnson,R,4,82,FB,11,0,0
07/07/24,Oak City,Johnson,R,4,71,SL,13,0,0
07/07/24,Oak City,Johnson,R,5,77,CH,10,0,0
07/07/24,Oak City,Johnson,R,5,78,FB,4,1,0
07/07/24,Oak City,Johnson,R,5,64,CB,10,0,0
07/07/24,Oak City,Johnson,R,5,82,FB,11,0,0
07/07/24,Oak City,Johnson,R,5,80,FB,1,1,1
07/07/24,Oak City,Johnson,R,5,73,CB,13,1,1
07/07/24,Oak City,Johnson,R,6,82,FB,10,0,0
07/07/24,Oak City,Johnson,R,6,78,FB,8,1,0
07/07/24,Oak City,Johnson,R,6,71,SL,13,0,0
07/07/24,Oak City,Johnson,R,6,80,FB,10,0,0
07/07/24,Oak City,Johnson,R,6,79,FB,12,0,0
07/07/24,Oak City,Johnson,R,7,69,CB,6,1,1
07/07/24,Oak City,Johnson,R,7,71,SL,9,0,0
07/07/24,Oak City,Johnson,R,7,70,SL,13,0,0
07/07/24,Oak City,Johnson,R,7,80,FB,10,0,0
07/07/24,Oak City,Johnson,R,7,80,FB,1,1,0
